,ID,tags,text
4960,NCT02534922,"50:86:chronic_disease,106:117:chronic_disease,119:127:chronic_disease,148:172:treatment,178:194:cancer,209:233:chronic_disease,235:260:chronic_disease,264:287:chronic_disease,","History or evidence upon physical examination of central nervous system (CNS) disease, including primary brain tumor, seizures not controlled with standard medical therapy, any brain metastases or history of cerebrovascular accident, transient ischemic attack or subarachnoid hemorrhage within 6 months of registration on this study"
4961,NCT02533674,"8:30:chronic_disease,38:48:treatment,50:60:treatment,64:86:treatment,100:118:treatment,","Active uncontrolled infection [i.e., antibiotic, antifungal or antiviral intervention indicated or surgical procedure (i.e., pleural or deep abscess drainage) conducted within 15 days prior to inclusion]"
4962,NCT02532621,"21:36:chronic_disease,40:57:chronic_disease,70:79:treatment,85:93:treatment,97:104:treatment",Subject has a known hypercoagulable or bleeding disorder or requires treatment with warfarin or heparin
4963,NCT02532231,"72:82:cancer,96:108:treatment,112:124:treatment,140:164:cancer,166:193:cancer,195:226:cancer,228:258:cancer,259:292:cancer,302:324:cancer,352:355:cancer,363:384:cancer,397:409:treatment,498:522:cancer,535:566:treatment,589:603:treatment","1st CR with high risk features for relapse (including history of prior malignancy treated with chemotherapy or radiotherapy, or history of myelodysplastic syndrome, myeloproliferative disorder, chronic myelomonocytic leukemia, myelodysplastic syndrome [MDS]/myeloproliferative neoplasm [MPN] or other hematologic malignancy thought to have evolved to AML [i.e., secondary AML, (sAML)]; high risk cytogenetics at diagnosis; fms-related tyrosine kinase 3 [FLT3] mutated at diagnosis; or presence or minimal residual disease assessed by polymerase chain reaction [PCR], cytogenetics, and/or flow cytometry at time of enrollment) 2nd CR regardless of disease characteristics at the time of diagnosis"
4964,NCT02532231,"13:38:treatment,45:62:treatment,67:78:chronic_disease,",positive by polymerase chain reaction or on antiviral therapy for hepatitis C within the last 6 months
4965,NCT02531932,"30:50:treatment,,115:134:treatment,146:158:treatment,160:177:treatment,183:192:treatment","Patients currently receiving anticancer therapies or who have received anticancer therapies within 2 weeks of the start of study drug (including chemotherapy, radiation therapy, and biologics)"
4966,NCT02531932,"26:39:treatment,55:71:chronic_disease,,99:109:treatment,208:226:treatment","Patients, who have had a major surgery or significant traumatic injury within 4 weeks of start of study drug, patients who have not recovered from the side effects of any major surgery (defined as requiring general anesthesia) or patients that may require major surgery during the course of the study"
4967,NCT02531932,"1:14:chronic_disease,23:32:chronic_disease,34:58:chronic_disease,62:90:chronic_disease,122:135:chronic_disease","liver disease such as cirrhosis, chronic active hepatitis or chronic persistent hepatitis Note: A detailed assessment of Hepatitis B/C medical history and risk factors must be done at screening for all patients"
4968,NCT02531880,"86:94:chronic_disease,86:93:chronic_disease,,222:244:treatment,,","Drug resistant epilepsy participants will be defined as having clinically documented seizures with consistent EEG evidence as defined by the 1981 International Classification of Epileptic Seizures, refractory to standard anti-seizure treatment for at least one year prior to enrolling in this study and with an average of at least one seizure per month"
4969,NCT02531711,"14:39:chronic_disease,56:70:chronic_disease,72:87:chronic_disease,92:114:chronic_disease","MRI-verified lumbosacral radiculopathy associated with herniated disc, spinal stenosis, or post-surgical fibrosis"
4970,NCT02531295,"19:31:chronic_disease,53:56:treatment,61:111:treatment",Positive test for tuberculosis by either skin test (PPD) or blood interferon-gamma release assay (QuantiFERON)
4971,NCT02530463,",,,,182:191:treatment,,,316:325:treatment,377:398:treatment",Females of childbearing potential must have a negative serum or urine beta human chorionic gonadotrophin (beta-hCG) pregnancy test result within 24 hours prior to the first dose of treatment and must agree to use an effective contraception method to avoid pregnancy for 23 weeks (30 days plus the time required for nivolumab to undergo five half-lives) after the last dose of investigational drugs
4972,NCT02530463,"28:54:chronic_disease,63:78:chronic_disease,83:101:chronic_disease",Patients with a history of Inflammatory Bowel Disease such as Crohn's disease and ulcerative colitis
4973,NCT02530034,"22:54:chronic_disease,49:53:chronic_disease,69:76:treatment","Patients with active graft versus host disease (GVHD), or receiving therapy for GVHD"
4974,NCT02530034,"25:28:cancer,63:66:cancer,70:103:cancer,137:149:treatment,153:165:treatment,176:188:cancer","patients with secondary AML (including those progressing from MDS or myeloproliferative neoplasm [MPN], and those with AML secondary to chemotherapy or radiotherapy for other malignancies)"
4975,NCT02527564,",35:58:treatment,60:75:treatment,77:88:treatment,90:113:treatment,115:131:treatment,140:155:treatment,175:191:chronic_disease","Currently taking ? 1 prescription psychotropic medication (hypnotic agents, anxiolytics, atypical antipsychotics, mood stabilizers, and/or antidepressants) for management of bipolar disorder"
4976,NCT02527421,"1:19:treatment,24:33:chronic_disease,41:51:treatment,53:63:treatment,65:75:treatment,77:88:treatment,90:101:treatment,106:115:treatment","biologic treatment for psoriasis (e.g., infliximab, adalimumab, etanercept, ustekinumab, secukinumab, or alefacept)"
4977,NCT02527421,"1:28:treatment,30:44:treatment,46:55:treatment,57:65:treatment,67:80:treatment","topical antipsoriatic drugs (salicylic acid, anthralin, coal tar, calcipotriene),"
4978,NCT02527265,"10:18:chronic_disease,,68:80:chronic_disease,117:124:cancer,126:130:chronic_disease,135:156:chronic_disease,232:244:chronic_disease,263:276:chronic_disease,","Unstable diabetes control, defined as 2 or more episodes of severe hypoglycemia (i.e., an episode associated with a seizure, coma, or loss of consciousness) or any hospitalization or emergency room visit for poor diabetes control, ketoacidosis, hypoglycemia, or hyperglycemia within the preceding 3 months from screening"
4979,NCT02526511,"1:33:chronic_disease,,,182:217:chronic_disease,238:280:treatment",Severe renal function impairment (estimated glomerular filtration rate [eGFR] < 45 mL/min/1.73 m^2) would make the patient inappropriate for enrollment due to the increased risk of nephrogenic systemic fibrosis (NSF) with higher dose of IV gadolinium-based contrast agents (GBCA) administration
4980,NCT02525861,"9:25:chronic_disease,31:54:chronic_disease,56:79:chronic_disease,81:104:chronic_disease,109:155:chronic_disease","Ongoing active infection with hepatitis A virus (HAV), hepatitis B virus (HBV), hepatitis C virus (HCV), or human immunodeficiency virus (HIV) Type 1 or 2 infection at the time of screening"
4981,NCT02525861,"70:79:chronic_disease,81:99:chronic_disease,104:123:chronic_disease,143:148:treatment,152:159:treatment,","The participant has clinically significant abnormalities (other than emphysema, chronic bronchitis, or mild bronchiectasis) detected on chest X-ray or CT scan at the time of screening. (Past records obtained within 52 weeks prior to screening may be used, if available.)"
4982,NCT02525861,"76:93:chronic_disease,106:150:chronic_disease,152:161:chronic_disease,163:181:chronic_disease,188:202:chronic_disease,215:221:chronic_disease","The participant is experiencing or has a history of clinically significant pulmonary disease (other than chronic obstructive pulmonary disease (COPD), emphysema, chronic bronchitis, mild bronchiectasis, and stable asthma)"
4983,NCT02525692,"5:12:treatment,28:55:treatment,64:81:treatment,",Any surgery (not including minor diagnostic procedures such as lymph node biopsy) within 2 weeks of baseline disease assessments; or not fully recovered from any side effects of previous procedures
4984,NCT02525692,"103:109:cancer,187:196:treatment,199:211:treatment,239:267:treatment,312:330:treatment,321:330:treatment,336:353:cancer,435:444:treatment,455:462:treatment,520:537:cancer,604:619:treatment,748:760:cancer,781:807:treatment,929:951:cancer,969:984:cancer","For Arm A or D: Any number of recurrences are allowable. For Arm B: First recurrence (only) WHO Grade glioma. First recurrence is defined as progression following initial therapy (i.e., radiation ± chemotherapy). For participants who had prior therapy with radiation or chemotherapy for a low-grade glioma, the surgical diagnosis of a high-grade glioma will be considered the first recurrence. For patients who did not get additional treatment following surgery and diagnosis of low-grade glioma, surgical diagnosis of high grade glioma will not be considered the first recurrence. Instead, progression after treatment will be considered first recurrence. For Arm C: Patients must have clinical and/or radiographic evidence of first recurrence of glioblastoma and be eligible for salvage surgical resection as deemed by the site Investigator. For Arm E: Patients must have clinical and/or radiographic evidence of recurrence of diffuse midline glioma defined as a WHO Grade IV glioma involving the pons, thalamus or spinal cord, and be eligible for salvage surgical resection as deemed by the site Investigator"
4985,NCT02525692,",,24:30:treatment,73:84:treatment,209:218:treatment","Pregnant women because ONC201 is novel agent with unknown potential for teratogenic or abortifacient effects. Because there is an unknown but potential risk for adverse events in nursing infants secondary to treatment of the mother with ONC201, breastfeeding should be discontinued if the mother is treated with ONC201"
4986,NCT02525692,"72:100:treatment,104:136:treatment,235:247:cancer,262:268:treatment","Unequivocal evidence of progressive disease on contrast-enhanced brain computerized tomography (CT) or magnetic resonance imaging (MRI) as defined by Response Assessment in Neuro-Oncology Criteria (RANO), or have documented recurrent glioblastoma on diagnostic biopsy"
4987,NCT02525029,"11:16:chronic_disease,12:16:chronic_disease,,,,64:67:treatment,,","High-Risk aGVHD (ARM 1): Pediatric or adult (ages 12-76 years) HCT recipients with high-risk acute GVHD, as determined by the refined MN acute GVHD risk score: http://z.umn.edu/MNAcuteGVHDRiskScore OR high risk on the basis of blood biomarkers (Ann Arbor Score 3 or amphiregulin ? 33 pg/ml)"
4988,NCT02525029,"42:61:treatment,63:71:treatment,73:85:treatment,94:106:treatment","Unwilling or unable to stop supplemental sex hormone therapy (estrogen, progesterone, and/or testosterone preparations)"
4989,NCT02524275,"79:103:chronic_disease,129:166:chronic_disease,168:183:chronic_disease,208:218:chronic_disease,278:290:treatment","Uncontrolled intercurrent illnesses including, but not limited to symptomatic congestive heart failure, severe oxygen dependent chronic obstructive pulmonary disease, unstable angina or uncontrolled cardiac arrhythmia that could jeopardize the subject?s ability to receive the chemotherapy described in the protocol safely"
4990,NCT02523443,"21:50:treatment,114:138:cancer,170:201:treatment,211:231:treatment,235:255:treatment,306:323:treatment,325:344:chronic_disease,346:356:chronic_disease,361:387:treatment","Patients undergoing open elective liver resection for primary liver pathology (benign or malignant) or secondary metastatic liver disease, including patients undergoing concomitant surgical procedures (such as colorectal resection or debulking procedures), with no contraindication to the insertion of an epidural catheter (localized infection, septicemia, or pre-operative coagulopathy)"
